,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
186,874541,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Summer 2023,2023-06-01T00:00:00.000,8.531657499
187,878245,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2023,2023-06-01T00:00:00.000,32.31051756
188,874544,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2023,2023-06-01T00:00:00.000,8.701650681
189,878214,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2023,2023-06-01T00:00:00.000,36.91926086
190,874314,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2023,2023-06-01T00:00:00.000,8.502404761
191,874583,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2023,2023-06-01T00:00:00.000,9.187970378
192,878197,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2023,2023-06-01T00:00:00.000,34.50958622
193,878132,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2023,2023-06-01T00:00:00.000,33.53542984
194,878136,386,Ozone (O3),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2023,2023-06-01T00:00:00.000,35.68088238
195,877161,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2023,2023-06-01T00:00:00.000,11.87627055
196,877089,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Summer 2023,2023-06-01T00:00:00.000,11.86882363
197,877149,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2023,2023-06-01T00:00:00.000,12.9706097
198,874807,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2023,2023-06-01T00:00:00.000,8.546253356
199,878249,386,Ozone (O3),Mean,ppb,Borough,4,Queens,Summer 2023,2023-06-01T00:00:00.000,36.99164687
200,874825,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2023,2023-06-01T00:00:00.000,9.594697694
201,874407,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2023,2023-06-01T00:00:00.000,9.490783626
202,878165,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,2023-06-01T00:00:00.000,29.94972265
203,874517,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2023,2023-06-01T00:00:00.000,9.767412952
204,874428,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2023,2023-06-01T00:00:00.000,8.449108269
205,878128,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2023,2023-06-01T00:00:00.000,36.35684649
206,878196,386,Ozone (O3),Mean,ppb,UHF34,206,Borough Park,Summer 2023,2023-06-01T00:00:00.000,37.40360507
207,878178,386,Ozone (O3),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Summer 2023,2023-06-01T00:00:00.000,30.41343596
208,874374,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Summer 2023,2023-06-01T00:00:00.000,9.288327562
209,878166,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2023,2023-06-01T00:00:00.000,28.43469638
210,874858,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Summer 2023,2023-06-01T00:00:00.000,8.60642687
211,874529,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2023,2023-06-01T00:00:00.000,9.239338959
212,874398,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2023,2023-06-01T00:00:00.000,8.878918851
213,878174,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2023,2023-06-01T00:00:00.000,33.09477592
214,878223,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2023,2023-06-01T00:00:00.000,29.47284974
215,878133,386,Ozone (O3),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2023,2023-06-01T00:00:00.000,34.54442893
216,876864,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2023,2023-06-01T00:00:00.000,11.62453778
217,874413,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2023,2023-06-01T00:00:00.000,9.228735232
218,874335,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2023,2023-06-01T00:00:00.000,9.205974877
219,876987,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2023,2023-06-01T00:00:00.000,13.0538783
220,874565,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Summer 2023,2023-06-01T00:00:00.000,8.614064163
221,876951,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Summer 2023,2023-06-01T00:00:00.000,11.20188456
222,877176,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2023,2023-06-01T00:00:00.000,13.52008755
223,877026,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2023,2023-06-01T00:00:00.000,9.941814031
224,874640,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2023,2023-06-01T00:00:00.000,9.253896055
225,878140,386,Ozone (O3),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2023,2023-06-01T00:00:00.000,37.87161012
226,876927,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305,Upper East Side,Summer 2023,2023-06-01T00:00:00.000,15.94308836
227,874574,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2023,2023-06-01T00:00:00.000,9.23668133
228,878139,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2023,2023-06-01T00:00:00.000,36.77790716
229,874356,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2023,2023-06-01T00:00:00.000,9.237958876
230,877017,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2023,2023-06-01T00:00:00.000,12.02033251
231,877047,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2023,2023-06-01T00:00:00.000,15.07775098
232,876984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2023,2023-06-01T00:00:00.000,7.811353356
233,876957,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01T00:00:00.000,12.71702853
234,877098,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2023,2023-06-01T00:00:00.000,16.2487256
235,878190,386,Ozone (O3),Mean,ppb,UHF34,301,Washington Heights,Summer 2023,2023-06-01T00:00:00.000,29.97249115
236,877101,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2023,2023-06-01T00:00:00.000,20.54838938
237,876939,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2023,2023-06-01T00:00:00.000,16.5909254
238,877266,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2023,2023-06-01T00:00:00.000,7.724766395
239,874437,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Summer 2023,2023-06-01T00:00:00.000,8.565160331
240,878212,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2023,2023-06-01T00:00:00.000,37.42089146
241,878234,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2023,2023-06-01T00:00:00.000,37.25838607
242,876879,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2023,2023-06-01T00:00:00.000,14.78510714
243,878141,386,Ozone (O3),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2023,2023-06-01T00:00:00.000,37.09750646
244,874491,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2023,2023-06-01T00:00:00.000,9.349919871
245,877128,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2023,2023-06-01T00:00:00.000,14.89235269
246,874386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2023,2023-06-01T00:00:00.000,8.481373961
247,876945,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2023,2023-06-01T00:00:00.000,15.48445494
248,874389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,207,East Flatbush - Flatbush,Summer 2023,2023-06-01T00:00:00.000,8.611497961
249,878201,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2023,2023-06-01T00:00:00.000,33.7542222
250,878167,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2023,2023-06-01T00:00:00.000,28.47102781
251,877224,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2023,2023-06-01T00:00:00.000,14.44028402
252,877239,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2023,2023-06-01T00:00:00.000,10.57451486
253,874347,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2023,2023-06-01T00:00:00.000,9.367923944
254,876870,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2023,2023-06-01T00:00:00.000,12.06848595
255,877206,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2023,2023-06-01T00:00:00.000,10.44203792
256,878208,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2023,2023-06-01T00:00:00.000,33.37983804
257,874362,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2023,2023-06-01T00:00:00.000,8.378827675
258,878222,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2023,2023-06-01T00:00:00.000,29.05630081
259,878134,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2023,2023-06-01T00:00:00.000,35.14139482
260,877125,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2023,2023-06-01T00:00:00.000,14.43067469
261,878175,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2023,2023-06-01T00:00:00.000,36.8959209
262,877227,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2023,2023-06-01T00:00:00.000,14.38556501
263,878131,386,Ozone (O3),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2023,2023-06-01T00:00:00.000,33.55858112
264,874452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2023,2023-06-01T00:00:00.000,8.719524695
265,878252,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2023,2023-06-01T00:00:00.000,33.22314544
266,874556,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2023,2023-06-01T00:00:00.000,8.150636732
267,874359,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2023,2023-06-01T00:00:00.000,9.265788318
268,878170,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2023,2023-06-01T00:00:00.000,29.71969051
269,874900,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Summer 2023,2023-06-01T00:00:00.000,8.832348602
270,878210,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2023,2023-06-01T00:00:00.000,43.33287409
271,878246,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2023,2023-06-01T00:00:00.000,33.69356145
272,878160,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2023,2023-06-01T00:00:00.000,31.93767785
273,877179,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2023,2023-06-01T00:00:00.000,13.8400048
274,874891,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2023,2023-06-01T00:00:00.000,9.189253309
275,878203,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2023,2023-06-01T00:00:00.000,32.31051756
276,874831,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2023,2023-06-01T00:00:00.000,9.011768181
277,876918,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2023,2023-06-01T00:00:00.000,13.24169233
278,878159,386,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2023,2023-06-01T00:00:00.000,29.66140778
279,876933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2023,2023-06-01T00:00:00.000,20.0325472
280,878199,386,Ozone (O3),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01T00:00:00.000,36.15812507
281,874499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Summer 2023,2023-06-01T00:00:00.000,9.203035572
282,878115,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2023,2023-06-01T00:00:00.000,35.69351113
283,878179,386,Ozone (O3),Mean,ppb,UHF34,410,Rockaways,Summer 2023,2023-06-01T00:00:00.000,43.33287409
284,874323,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2023,2023-06-01T00:00:00.000,8.616311108
285,878147,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2023,2023-06-01T00:00:00.000,32.92349671
286,877032,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2023,2023-06-01T00:00:00.000,14.17950424
287,874873,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2023,2023-06-01T00:00:00.000,9.257483083
288,874514,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2023,2023-06-01T00:00:00.000,9.340237988
289,874849,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2023,2023-06-01T00:00:00.000,8.508712667
290,878130,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2023,2023-06-01T00:00:00.000,38.37088645
291,876912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2023,2023-06-01T00:00:00.000,12.91683936
292,877071,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2023,2023-06-01T00:00:00.000,20.93267044
293,874915,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2023,2023-06-01T00:00:00.000,8.643969442
294,874819,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2023,2023-06-01T00:00:00.000,8.452351572
295,874828,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Summer 2023,2023-06-01T00:00:00.000,8.947893443
296,877083,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Summer 2023,2023-06-01T00:00:00.000,7.913673334
297,878114,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2023,2023-06-01T00:00:00.000,33.40842626
298,877194,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2023,2023-06-01T00:00:00.000,10.75587857
299,878198,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2023,2023-06-01T00:00:00.000,36.31450852
300,878163,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2023,2023-06-01T00:00:00.000,31.22267347
301,874577,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2023,2023-06-01T00:00:00.000,9.441759835
302,878119,386,Ozone (O3),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2023,2023-06-01T00:00:00.000,34.62553705
303,878162,386,Ozone (O3),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2023,2023-06-01T00:00:00.000,30.99076311
304,878176,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2023,2023-06-01T00:00:00.000,30.65430801
305,877257,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,2023-06-01T00:00:00.000,6.452587396
306,876969,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409,Southeast Queens,Summer 2023,2023-06-01T00:00:00.000,10.27182199
307,877008,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Summer 2023,2023-06-01T00:00:00.000,13.58713104
308,876963,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Summer 2023,2023-06-01T00:00:00.000,11.94701212
309,874410,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2023,2023-06-01T00:00:00.000,9.229392964
310,877020,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Summer 2023,2023-06-01T00:00:00.000,12.24185059
311,876978,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2023,2023-06-01T00:00:00.000,13.15912683
312,877122,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2023,2023-06-01T00:00:00.000,13.81264623
313,877119,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2023,2023-06-01T00:00:00.000,13.15002492
314,874568,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01T00:00:00.000,8.875708042
315,878144,386,Ozone (O3),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2023,2023-06-01T00:00:00.000,43.40081576
316,878156,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2023,2023-06-01T00:00:00.000,32.51779978
317,876960,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2023,2023-06-01T00:00:00.000,10.7039473
318,874897,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2023,2023-06-01T00:00:00.000,9.148943181
319,874559,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2023,2023-06-01T00:00:00.000,8.565150117
320,878204,386,Ozone (O3),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2023,2023-06-01T00:00:00.000,33.69362355
321,878209,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2023,2023-06-01T00:00:00.000,32.56097611
322,878117,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2023,2023-06-01T00:00:00.000,36.56098667
323,874496,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2023,2023-06-01T00:00:00.000,9.365247781
324,877092,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2023,2023-06-01T00:00:00.000,19.69490477
325,878240,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2023,2023-06-01T00:00:00.000,33.7542222
326,878183,386,Ozone (O3),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01T00:00:00.000,35.74608194
327,876867,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2023,2023-06-01T00:00:00.000,12.47245283
328,878248,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2023,2023-06-01T00:00:00.000,34.99660591
329,877212,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2023,2023-06-01T00:00:00.000,12.6709056
330,876966,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Summer 2023,2023-06-01T00:00:00.000,11.25823112
331,874526,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2023,2023-06-01T00:00:00.000,9.640345698
332,876975,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Summer 2023,2023-06-01T00:00:00.000,11.33199203
333,878231,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2023,2023-06-01T00:00:00.000,40.41763987
334,878188,386,Ozone (O3),Mean,ppb,UHF34,303,East Harlem,Summer 2023,2023-06-01T00:00:00.000,32.00898429
335,877167,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2023,2023-06-01T00:00:00.000,14.24285143
336,878171,386,Ozone (O3),Mean,ppb,Citywide,1,New York City,Summer 2023,2023-06-01T00:00:00.000,35.53951634
337,877200,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2023,2023-06-01T00:00:00.000,8.914378523
338,878221,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2023,2023-06-01T00:00:00.000,31.00497205
339,877242,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2023,2023-06-01T00:00:00.000,12.29498083
340,874511,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Summer 2023,2023-06-01T00:00:00.000,9.173802061
341,874493,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2023,2023-06-01T00:00:00.000,9.493704165
342,877074,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2023,2023-06-01T00:00:00.000,17.42045889
343,877158,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2023,2023-06-01T00:00:00.000,11.49641693
344,874532,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Summer 2023,2023-06-01T00:00:00.000,8.809497546
345,877173,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2023,2023-06-01T00:00:00.000,12.87565067
346,876996,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2023,2023-06-01T00:00:00.000,12.06848595
347,876888,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01T00:00:00.000,12.30403871
348,878215,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2023,2023-06-01T00:00:00.000,35.74608194
349,878239,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2023,2023-06-01T00:00:00.000,33.86869045
350,876849,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2023,2023-06-01T00:00:00.000,12.52221569
351,877185,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2023,2023-06-01T00:00:00.000,11.87083868
352,874332,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2023,2023-06-01T00:00:00.000,8.865704873
353,874434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2023,2023-06-01T00:00:00.000,8.150636732
354,876990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2023,2023-06-01T00:00:00.000,11.62451231
355,874485,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,303,East Harlem,Summer 2023,2023-06-01T00:00:00.000,9.187970378
356,874879,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Summer 2023,2023-06-01T00:00:00.000,9.169949337
357,878123,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2023,2023-06-01T00:00:00.000,39.07310042
358,876873,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2023,2023-06-01T00:00:00.000,14.08557751
359,874912,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2023,2023-06-01T00:00:00.000,8.65103668
360,878211,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2023,2023-06-01T00:00:00.000,38.18201497
